C1,C2,X1,X2,Y
Block_1,Block_1,1.5426278111852354,-2.135325542493712,0
Block_2,Block_2,3.3914551860268545,653.0188961952632,0
Block_1,Block_2,0.9275051796823348,21.210925545581038,0
Block_2,Block_2,1.7383462616423286,-2.327757574909997,0
Block_1,Block_1,3.778922606627461,406.25881627312737,0
Block_1,Block_1,3.339278134286064,-2.707029353493017,0
Block_2,Block_2,0.012899033805196858,-4.16886891190916,0
Block_1,Block_2,1.7661512471440628,-1.7648305505777468,0
Block_1,Block_2,22.685506199672023,92.4596916688262,0
Block_1,Block_1,3.3195897495712807,36.12347723291703,0
Block_2,Block_2,12.217219013518829,704.4652224561559,0
Block_1,Block_2,1.7182104864761696,-2.1722830480807387,0
Block_1,Block_2,3.1581702087289045,74.19142670428108,0
Block_2,Block_1,0.2921757215651719,19.311967423616828,0
Block_1,Block_2,29.284342005042205,-4.291328175437516,0
Block_2,Block_2,17.163719860386017,-2.108902651835454,0
Block_1,Block_2,14.973802712922573,-0.2787688776025519,0
Block_2,Block_2,3.767778141503463,21.959476928750966,0
Block_3,Block_2,10.964092898869383,44.98925954462847,0
Block_3,Block_1,10.672362052757302,10.810026138133509,0
Block_3,Block_2,7.348507570556452,-3.829593524670349,0
Block_1,Block_1,2.333755296598773,78.79520571855376,1
Block_2,Block_2,2.135401385814852,513.4653085287794,1
Block_2,Block_2,8.211440340087792,626.3023028138318,0
Block_1,Block_1,24.697099015026765,-4.1092355793270645,0
Block_3,Block_1,0.3872220769230106,-4.067607611045292,0
Block_1,Block_1,11.181404480748846,488.31046545548173,0
Block_1,Block_1,13.221733473804033,599.1879651518897,0
Block_1,Block_2,3.5870620493277316,-3.697159590342869,0
Block_2,Block_2,0.7936228169023303,-0.3772181554262097,0
Block_1,Block_1,0.926178285006004,-3.7700164621130967,0
Block_2,Block_1,2.8721158575641828,75.5337157522122,0
Block_1,Block_2,23.639873328890648,-0.4235288527824981,0
Block_2,Block_1,0.4046718418135562,39.622062422400646,0
Block_3,Block_2,2.6994813490906235,-4.945302900041272,0
Block_1,Block_1,9.275597501042977,724.2475678104788,0
Block_1,Block_2,1.5285332424588345,-3.5594184867341268,0
Block_1,Block_2,1.6349736629821068,-3.7883350263680615,0
Block_2,Block_1,3.6803425009433135,872.7302055096317,0
Block_1,Block_2,18.39136292540405,-2.6170542024220533,0
Block_1,Block_2,1.0148975881039486,-1.5192412233991726,0
Block_1,Block_2,3.3186917199886827,91.77946287026852,0
Block_1,Block_2,0.2886432969403221,-4.873959953930633,0
Block_1,Block_2,1.5451510350346114,-2.8280078486170925,0
Block_3,Block_2,8.406451648203156,43.93011340148957,0
Block_1,Block_1,2.746020432232987,-3.4535076838982963,0
Block_3,Block_1,17.45598149544053,772.2061601986833,0
Block_2,Block_1,1.1469389475309146,470.78376047539484,0
Block_2,Block_2,1.3124756025481488,-3.5188211751926737,0
Block_2,Block_1,6.2831641131295175,23.533827122806887,0
Block_1,Block_2,2.221825789188675,785.6398919729379,1
Block_1,Block_1,2.5299211328302587,-0.839508086505754,0
Block_1,Block_2,13.637972983076216,12.538572594031885,0
Block_1,Block_1,1.8710937306307331,235.85081356811787,0
Block_1,Block_1,3.9369047251081617,131.1341522887809,0
Block_1,Block_2,14.539306480327525,-1.4899889331738423,0
Block_2,Block_1,1.7395561831291229,304.70514327401503,0
Block_2,Block_2,2.6532119966047563,5.329587803720981,0
Block_1,Block_2,1.343562193905493,-3.3281370076685897,0
Block_2,Block_1,2.2202805857928642,503.00044832047263,0
Block_1,Block_1,14.687764556976266,-3.2641936825536315,0
Block_1,Block_2,1.667781543346738,80.37222552288209,0
Block_2,Block_2,2.8770976638727555,926.2565126559939,1
Block_1,Block_2,0.9542279237252044,30.556961702507376,0
Block_1,Block_1,1.2689480983638792,-4.809534525113693,0
Block_1,Block_1,1.5004843755186266,181.37156977920142,0
Block_3,Block_2,3.0727949897788123,699.2480085736072,0
Block_1,Block_1,0.6766014881926048,-2.9476763712322507,0
Block_2,Block_1,23.351668654801568,-3.762155027670433,0
Block_3,Block_1,1.5393883719711163,-3.039820904914452,0
Block_1,Block_2,1.3011355345048576,24.0997399756422,1
Block_1,Block_1,3.339979242008108,-2.349660491378743,0
Block_2,Block_1,1.496010823489203,552.7326970113609,0
Block_3,Block_2,23.21337123385405,-2.7218690169673248,0
Block_1,Block_2,2.9963669336492145,258.8988701616724,0
Block_3,Block_1,5.429621219455948,-4.099973921240133,0
Block_1,Block_2,3.2760142179226035,543.1562686756939,1
Block_2,Block_2,27.18349315787077,277.47393864128554,0
Block_3,Block_2,1.293290911619219,53.902028430280716,0
Block_1,Block_2,17.09461084878327,-0.034075547605451284,0
Block_1,Block_1,2.992865851706344,-1.506429951363228,0
Block_1,Block_1,21.784173334319046,-0.5252876662346289,0
Block_1,Block_1,2.002800194626229,730.1974333868103,0
Block_3,Block_1,0.9610049527074048,-1.3911041082833868,0
Block_1,Block_2,3.0853513375131048,75.27696452161716,0
Block_2,Block_2,0.5338294784162092,-2.392785933162725,0
Block_1,Block_2,0.7399477800696483,196.5636779687967,1
Block_2,Block_1,0.3230639145516263,-2.4207119945438684,0
Block_2,Block_2,0.27688737447473377,-3.6949924767524953,0
Block_1,Block_2,0.7272917269548471,-0.14639090940707344,0
Block_2,Block_2,20.550862055800764,-2.0921130757065547,0
Block_1,Block_2,2.2110159936305247,-1.9031560577251083,0
Block_1,Block_2,1.6696926820564406,-2.445273258408064,0
Block_1,Block_1,1.3277973337032427,-2.8456947052694472,0
Block_1,Block_1,25.77603975874286,-0.6506723928834273,0
Block_3,Block_1,3.764551942558341,226.3259980881626,0
Block_3,Block_1,0.257294236625905,-4.107677655575158,0
Block_2,Block_2,5.105180462302582,238.78096323011886,1
Block_1,Block_1,3.7584917330909615,-4.750236664528853,0
Block_2,Block_1,2.4086556337852856,-3.3092046077142783,0
Block_1,Block_1,15.661728378320957,-0.2933932431992572,0
Block_1,Block_1,8.454956189412822,-0.026894660766735967,0
Block_1,Block_1,2.307812454260989,-1.1151163558679822,0
Block_1,Block_1,1.957158378894708,-2.7200106100156733,0
Block_2,Block_1,14.911836904275772,-4.622124129246491,0
Block_1,Block_2,27.836664303872197,-4.293860637268089,0
Block_1,Block_1,2.2422706192162205,-2.0075000220637733,0
Block_1,Block_1,16.518040659788554,-4.461229810078913,0
Block_1,Block_1,2.2178991995173902,-0.3254844200898823,0
Block_2,Block_2,19.149631432057568,54.306867175100344,0
Block_2,Block_1,2.5095155383519168,-4.0876601759285185,0
Block_1,Block_2,29.12997243583994,-0.3388667424098717,0
Block_1,Block_1,0.6997785191612951,99.17077832159204,0
Block_2,Block_1,0.3248070800481653,72.94061221569463,0
Block_3,Block_2,17.8868335869295,63.86504551508791,0
Block_3,Block_2,1.447875383098022,52.16334389113063,0
Block_3,Block_2,1.2618718775343,97.5397872163385,0
Block_1,Block_1,2.4427863358308195,-3.4371822790395647,0
Block_1,Block_2,13.571313323073412,-1.3679390362484738,0
Block_1,Block_1,1.8922885033022545,-0.7784373780577791,0
Block_3,Block_2,2.485371312912597,-3.4628612067501785,0
Block_3,Block_1,3.2614530791958063,277.51301599978046,0
Block_3,Block_1,3.251922803249072,-3.0719724780387314,0
Block_3,Block_2,2.690371788840284,-0.9017718869213862,0
Block_2,Block_2,1.8277047028982247,-0.1845444005720127,0
Block_1,Block_1,0.7058340693316891,-2.542344508703016,0
Block_3,Block_2,19.950078135921352,-0.2165437130176251,0
Block_1,Block_1,2.084940821032064,195.75786619549862,0
Block_1,Block_2,0.4013045696160256,-4.188252016910089,0
Block_3,Block_1,1.6130585366013088,-2.41610372115617,0
Block_3,Block_2,1.4779883601448986,175.88865277038082,0
Block_2,Block_1,2.31806336538908,-0.841017065784059,0
Block_1,Block_1,9.826768802073543,158.3319043402469,0
Block_1,Block_1,2.64946038291369,-4.883364464905473,0
Block_1,Block_2,2.380682522348702,655.6306328434828,1
Block_3,Block_1,29.99338949396259,19.809396409043966,0
Block_2,Block_2,0.2640334095815975,92.8305039992573,0
Block_2,Block_2,2.620500938897692,-3.9121665765044416,0
Block_1,Block_1,13.079346920580573,-1.8064235903775192,0
Block_2,Block_1,3.3545997014788203,-0.901833327881258,0
Block_3,Block_1,1.6230336902498412,-3.899668018803428,0
Block_3,Block_1,2.4007657811996954,369.00579949068407,0
Block_1,Block_2,2.031673496025981,-0.58117317531282,0
Block_2,Block_1,3.578360469622808,259.44102057138736,0
Block_2,Block_2,0.4684742793786509,-1.3586183320781098,0
Block_2,Block_2,3.886571063011497,52.910198300904476,0
Block_1,Block_1,1.9701438099243505,-0.7744870284659271,0
Block_3,Block_2,0.4830733732541597,-1.4070644347862893,0
Block_1,Block_2,3.4471845553699194,801.1808893407042,1
Block_1,Block_1,2.4029253683321308,-0.335159776091686,0
Block_3,Block_1,4.187030940900671,-1.7260218824957274,0
Block_3,Block_1,2.6535864034136143,48.19668266328989,0
Block_3,Block_1,3.995443329266919,294.35275440868213,0
Block_1,Block_1,3.7943615301832025,657.8589517808606,1
Block_1,Block_1,1.410556333845664,-2.145137311826724,0
Block_2,Block_1,3.652628501075697,90.10352176795128,0
Block_1,Block_2,11.602374353505693,94.1071179299708,0
Block_1,Block_2,3.755606422269389,97.64104688477472,0
Block_1,Block_2,2.4454637612512418,18.492667836015478,0
Block_1,Block_2,3.005406783472422,-0.9168412594410142,0
Block_1,Block_1,0.08044487757729879,-3.930544324568986,0
Block_1,Block_1,3.7756930165846265,-0.7503534990241931,0
Block_1,Block_1,1.8265745089082197,-2.9316085003692782,0
Block_1,Block_1,0.31619604927274425,-1.4957889945996756,0
Block_1,Block_1,1.9606264784679,-0.8801534059711917,0
Block_1,Block_2,3.770245087477903,482.92646220013773,1
Block_3,Block_1,3.4863883262355846,756.2914582822783,0
Block_3,Block_1,1.8019359193581723,-2.316113777728974,0
Block_3,Block_2,1.772929427778999,489.5474383104449,0
Block_2,Block_1,3.889898761557004,-4.854164811105945,0
Block_3,Block_1,1.8712716997703531,2.60991570249628,0
Block_1,Block_1,1.4429548514720452,71.17014407802289,0
Block_1,Block_1,3.3683731417312877,-3.7713348976966303,0
Block_2,Block_2,21.33556376085714,-0.8499691446241808,0
Block_3,Block_1,2.474168990091348,-1.9654661743323418,0
Block_1,Block_2,0.7276421573341878,-3.7048906751222432,0
Block_3,Block_1,12.069006967754495,425.74425685902975,0
Block_1,Block_1,3.2041019006435727,469.6430125287474,1
Block_3,Block_2,6.033308360902362,270.8657837454341,0
Block_3,Block_2,0.9909651563733689,789.7212933910214,0
Block_2,Block_2,13.67430338016942,629.8822996489147,0
Block_2,Block_2,3.5535720808813327,-0.2435911091574541,0
Block_1,Block_1,1.4814521940862515,554.1302361571902,0
Block_3,Block_1,2.5663109536195146,17.577449855382213,0
Block_3,Block_1,2.768289419597177,3.1811922440879714,0
Block_3,Block_2,3.6450963329759563,749.2706986660443,0
Block_2,Block_1,2.8660884849869137,86.9763687053089,1
Block_2,Block_1,1.194214741951459,-4.681365588958338,0
Block_3,Block_1,26.660914925631506,-3.695266831946362,0
Block_3,Block_1,2.0292723128466803,692.5416367671343,0
Block_2,Block_1,3.7408745676731914,-1.4799255683969497,0
Block_3,Block_1,1.2206960491256775,-4.5030588085024785,0
Block_2,Block_1,2.693601415313528,488.54554765581616,0
Block_3,Block_2,1.919685444875074,-2.256958029781305,0
Block_3,Block_2,1.4760437505752098,665.3584995084086,0
Block_1,Block_2,3.0359422910686247,44.142188751895674,1
Block_1,Block_1,1.4804958343535866,82.67537035738472,0
Block_1,Block_2,26.496865046352767,-4.910379021627668,0
Block_2,Block_2,2.2878064548585106,268.1564565220073,1
Block_1,Block_1,2.067769637480697,-1.2947025472254197,0
Block_3,Block_1,18.304169145798554,-4.305547384661212,0
Block_1,Block_2,12.493654349566867,413.0094623822413,0
Block_2,Block_2,1.6421534604321328,-2.602691405193305,1
Block_3,Block_2,11.265769534827358,57.95282127747804,0
Block_2,Block_1,27.112939467424198,81.13253711731515,0
Block_1,Block_1,11.10723822384351,-0.3198235527555369,0
Block_1,Block_2,0.9478677430345854,697.3641138679573,0
Block_1,Block_1,14.841913678378448,77.24888319732564,0
Block_1,Block_1,14.15217471058557,85.219804383634,0
Block_1,Block_1,10.01568937986535,476.35623105941175,0
Block_3,Block_2,1.4396027073707778,745.2319024064002,0
Block_3,Block_1,1.8833972288817409,-2.797908824371273,0
Block_1,Block_1,3.3280588817542944,323.72743186794435,1
Block_1,Block_2,3.0560840787557586,-0.8718144400274309,0
Block_3,Block_1,28.27439780246114,71.19147472265044,0
Block_2,Block_1,3.8183451013061065,801.6456503193957,0
Block_2,Block_2,29.602655379845547,783.5408023935696,0
Block_2,Block_1,1.9412876912322796,-2.1292679785435364,0
Block_3,Block_2,1.3607283159128272,3.491661704236781,1
Block_2,Block_2,2.2314540874675526,192.08400189431572,0
Block_2,Block_2,17.029894806572305,499.77360972492403,0
Block_1,Block_1,11.473356908016735,-0.8509032880428737,0
Block_1,Block_1,0.9032876086426342,-1.5765750429225769,0
Block_3,Block_1,0.7876119218226845,94.43341791670612,0
Block_3,Block_1,3.2134412775990717,837.7364334673007,0
Block_2,Block_2,3.69160097190469,-1.155730830227124,0
Block_1,Block_1,3.5131515655035006,709.8384074165158,0
Block_2,Block_2,7.427585123542165,-1.0372330125618796,0
Block_3,Block_1,2.410026430954908,-2.130767544003148,0
Block_1,Block_2,2.5953330352711688,1.6279645459617351,0
Block_3,Block_1,0.5799458458578073,-0.8720721318979727,0
Block_3,Block_2,1.8462224241025504,859.4603038085335,0
Block_1,Block_1,10.091163067728036,-1.6777944925155523,0
Block_3,Block_1,1.5388112705600363,723.9387475588929,0
Block_3,Block_2,15.22521583884124,-1.2548562964895646,0
Block_1,Block_2,17.628553226900088,19.178799120211167,0
Block_1,Block_1,1.5961790894736732,24.441874571945164,0
Block_3,Block_2,1.3123542418138865,-0.29809898950034164,0
Block_3,Block_1,3.869400766521432,74.07040510942711,0
Block_2,Block_1,28.010207330871452,480.5372889067722,0
Block_2,Block_1,2.6759375815659125,-3.729845096290363,0
Block_1,Block_2,3.5616650237480987,898.0469928646578,1
Block_2,Block_2,0.24720888425497825,-4.8493448052993084,0
Block_2,Block_1,15.49653927929058,-1.9801385811971064,0
Block_3,Block_2,3.005407640641688,-2.7379601862675496,0
Block_1,Block_1,14.027649297706736,857.2727248741649,0
Block_3,Block_1,15.556587773429001,-0.3851837868817034,0
Block_1,Block_1,3.779187583813476,-0.5736663843935839,0
Block_2,Block_2,26.922213988436113,75.62534447054495,0
Block_1,Block_2,1.0635691895540431,-3.2591685229314744,0
Block_2,Block_1,3.489006051758037,900.7328388366353,1
Block_1,Block_2,0.2430809671270633,57.083209311649284,0
Block_3,Block_1,0.8069094717188174,152.7942857372196,0
Block_2,Block_2,0.3645372617744727,-1.8559229983616667,0
Block_2,Block_1,25.992939020670804,205.7104419075341,0
Block_3,Block_1,2.745534680747642,43.24095362708761,0
Block_1,Block_2,8.238622455731393,-2.993222952636591,0
Block_3,Block_2,2.8501166213454243,-4.763971272110491,0
Block_2,Block_2,1.7356841348133578,-0.697262298126855,0
Block_2,Block_1,0.2612986520684699,-1.6900491990198003,0
Block_1,Block_1,2.744348841481328,-3.762287457347572,0
Block_2,Block_1,0.4732144832780496,278.06485989626697,0
Block_1,Block_1,18.969397658227702,927.9490028838188,0
Block_1,Block_1,1.8480613466620723,195.92545443365123,0
Block_1,Block_1,1.9400757856043471,36.11073866345874,0
Block_3,Block_2,5.439591193017121,23.83437923469565,0
Block_1,Block_1,2.9148410588302407,475.3301800601448,0
Block_3,Block_1,1.5923951390958422,121.40484318870621,0
Block_2,Block_1,3.807269828083084,57.94784047427915,0
Block_1,Block_2,3.877432235728008,-1.708970094070165,0
Block_2,Block_2,2.0962585833869403,87.83618030512606,0
Block_1,Block_1,3.0760196084513582,-1.6699083107537445,0
Block_3,Block_1,2.69948351413163,-3.757553766612221,0
Block_2,Block_2,1.3819134028522884,-3.517795401455928,0
Block_1,Block_1,3.337765802205446,45.34112058734532,0
Block_2,Block_1,3.170988255507788,0.3625064415463619,0
Block_1,Block_1,0.5038852722082359,11.694843173146696,0
Block_3,Block_1,1.1484374160911508,1.6475479488415434,0
Block_2,Block_2,1.1867405430425504,90.49469286086209,0
Block_2,Block_2,0.5865211819284566,-2.370328937872044,0
Block_2,Block_1,16.493773989229492,-4.34699812109505,0
Block_1,Block_2,3.7409631118648656,62.19507080697143,1
Block_3,Block_1,26.206332710753326,-3.3424685119607616,0
Block_3,Block_2,14.152144357105007,301.9753193373685,0
Block_2,Block_2,0.8188797023608454,704.429554947733,0
Block_3,Block_1,6.113287555970925,326.31309173200486,0
Block_2,Block_2,11.437187952168884,-3.1095324837489584,0
Block_3,Block_2,3.275916127317104,884.5530531876634,0
Block_2,Block_2,25.293356847496014,976.4836753544777,0
Block_2,Block_1,3.366773421484873,-0.0066924491017275045,0
Block_3,Block_1,24.34736208187059,-0.7984761451784026,0
Block_1,Block_1,2.338004269730376,42.1673062115224,1
Block_1,Block_1,3.695438714660217,75.26849992022807,0
Block_2,Block_2,14.146708925889854,-2.6931849471136178,0
Block_1,Block_1,0.9540200668198136,98.75947109519647,0
Block_2,Block_2,2.848458763733816,-4.18927608800829,0
Block_2,Block_2,2.1353540035552614,-1.0207226595405343,0
Block_1,Block_1,2.291555055199625,-1.9718506900402584,0
Block_1,Block_1,0.7973545594001195,486.9303076057988,1
Block_1,Block_2,2.9652670307603195,63.01974974001428,1
Block_1,Block_1,1.0342367832300812,-0.13170957164459818,0
Block_1,Block_2,3.3534551566839146,-2.5956361794917324,0
Block_1,Block_1,3.0429603394511653,-4.9711376727667815,0
Block_2,Block_2,12.242679134193914,-4.142074245959338,0
Block_3,Block_2,3.8566723425176916,545.0160258441584,0
Block_1,Block_1,8.694932384313535,-4.859618784245784,0
Block_2,Block_2,1.4854552022528362,3.018389987267567,0
Block_1,Block_1,1.8163309619463248,48.681993274940865,0
Block_2,Block_1,2.2933503972665097,96.70299514191464,0
